=== RUN TestEsportsPatch684p1
read replay 1458895412 from replays/1458895412.dem
yasha.(*OuterParser).Analyze: got a sendtable yo
yasha.(*Parser).entityCreate: creating pe: tick+0 classId=711 serial=905 index=0 handle=1853440 name=DT_WORLD
yasha.(*Parser).entityCreate: creating pe: tick+46665 classId=393 serial=19 index=499 handle=39411 name=DT_DOTA_Item_Tango
yasha.(*Parser).entityCreate: creating pe: tick+46665 classId=551 serial=139 index=518 handle=285190 name=DT_DOTABaseAbility
yasha.(*Parser).entityCreate: creating pe: tick+46665 classId=551 serial=657 index=519 handle=1346055 name=DT_DOTABaseAbility
yasha.(*Parser).entityCreate: creating pe: tick+46665 classId=569 serial=490 index=541 handle=1004061 name=DT_DOTAWearableItem
yasha.(*Parser).entityCreate: creating pe: tick+46665 classId=569 serial=139 index=542 handle=285214 name=DT_DOTAWearableItem
yasha.(*Parser).entityCreate: creating pe: tick+46665 classId=551 serial=331 index=545 handle=678433 name=DT_DOTABaseAbility
yasha.(*Parser).entityCreate: creating pe: tick+46665 classId=551 serial=780 index=546 handle=1597986 name=DT_DOTABaseAbility
yasha.(*Parser).entityCreate: creating pe: tick+46665 classId=349 serial=622 index=557 handle=1274413 name=DT_DOTA_Item
yasha.(*Parser).entityCreate: creating pe: tick+46665 classId=393 serial=378 index=558 handle=774702 name=DT_DOTA_Item_Tango
yasha.(*Parser).entityCreate: creating pe: tick+46665 classId=514 serial=386 index=562 handle=791090 name=DT_DOTA_Unit_Hero_Spectre
yasha.(*Parser).entityCreate: creating pe: tick+46665 classId=569 serial=617 index=773 handle=1264389 name=DT_DOTAWearableItem
yasha.(*Parser).entityCreate: creating pe: tick+46665 classId=393 serial=793 index=1151 handle=1625215 name=DT_DOTA_Item_Tango
yasha.(*Parser).entityCreate: creating pe: tick+46665 classId=569 serial=1004 index=1153 handle=2057345 name=DT_DOTAWearableItem
yasha.(*Parser).entityCreate: creating pe: tick+46665 classId=569 serial=980 index=1191 handle=2008231 name=DT_DOTAWearableItem
yasha.(*Parser).entityCreate: creating pe: tick+46665 classId=349 serial=225 index=1194 handle=461994 name=DT_DOTA_Item
yasha.(*Parser).entityCreate: creating pe: tick+46665 classId=349 serial=438 index=1196 handle=898220 name=DT_DOTA_Item
yasha.(*Parser).entityCreate: creating pe: tick+46665 classId=551 serial=747 index=1197 handle=1531053 name=DT_DOTABaseAbility
yasha.(*Parser).entityCreate: creating pe: tick+46665 classId=551 serial=285 index=1198 handle=584878 name=DT_DOTABaseAbility
yasha.(*Parser).entityCreate: creating pe: tick+46665 classId=551 serial=863 index=1200 handle=1768624 name=DT_DOTABaseAbility
yasha.(*Parser).entityCreate: creating pe: tick+46665 classId=551 serial=186 index=1204 handle=382132 name=DT_DOTABaseAbility
yasha.(*Parser).entityCreate: creating pe: tick+46665 classId=36 serial=638 index=1209 handle=1307833 name=DT_DOTA_Ability_AttributeBonus
yasha.(*Parser).entityCreate: creating pe: tick+46665 classId=349 serial=31 index=1212 handle=64700 name=DT_DOTA_Item
yasha.(*Parser).entityCreate: creating pe: tick+46665 classId=569 serial=337 index=1214 handle=691390 name=DT_DOTAWearableItem
yasha.(*Parser).entityCreate: creating pe: tick+46665 classId=514 serial=434 index=1216 handle=890048 name=DT_DOTA_Unit_Hero_Spectre
yasha.(*Parser).entityCreate: creating pe: tick+46665 classId=349 serial=784 index=1218 handle=1606850 name=DT_DOTA_Item
yasha.(*Parser).entityCreate: creating pe: tick+46665 classId=569 serial=829 index=1219 handle=1699011 name=DT_DOTAWearableItem
yasha.(*Parser).entityCreate: creating pe: tick+46665 classId=393 serial=360 index=1221 handle=738501 name=DT_DOTA_Item_Tango
yasha.(*Parser).entityCreate: creating pe: tick+46665 classId=569 serial=254 index=1222 handle=521414 name=DT_DOTAWearableItem
yasha.(*Parser).entityCreate: creating pe: tick+46665 classId=349 serial=893 index=1223 handle=1830087 name=DT_DOTA_Item
yasha.(*Parser).entityCreate: creating pe: tick+46665 classId=569 serial=354 index=1303 handle=726295 name=DT_DOTAWearableItem
yasha.(*Parser).entityCreate: creating pe: tick+46665 classId=569 serial=734 index=1304 handle=1504536 name=DT_DOTAWearableItem
yasha.(*Parser).entityCreate: creating pe: tick+46665 classId=569 serial=291 index=1305 handle=597273 name=DT_DOTAWearableItem
yasha.(*Parser).entityCreate: creating pe: tick+46665 classId=551 serial=344 index=1308 handle=705820 name=DT_DOTABaseAbility
yasha.(*Parser).entityCreate: creating pe: tick+46665 classId=551 serial=322 index=1309 handle=660765 name=DT_DOTABaseAbility
yasha.(*Parser).entityCreate: creating pe: tick+46665 classId=514 serial=960 index=1311 handle=1967391 name=DT_DOTA_Unit_Hero_Spectre
yasha.(*Parser).entityCreate: creating pe: tick+46665 classId=569 serial=218 index=1312 handle=447776 name=DT_DOTAWearableItem
yasha.(*Parser).entityCreate: creating pe: tick+46665 classId=569 serial=413 index=1313 handle=847137 name=DT_DOTAWearableItem
yasha.(*Parser).entityCreate: creating pe: tick+46665 classId=569 serial=338 index=1315 handle=693539 name=DT_DOTAWearableItem
yasha.(*Parser).entityCreate: creating pe: tick+46665 classId=569 serial=225 index=1316 handle=462116 name=DT_DOTAWearableItem
yasha.(*Parser).entityCreate: creating pe: tick+46665 classId=349 serial=837 index=1317 handle=1715493 name=DT_DOTA_Item
yasha.(*Parser).entityCreate: creating pe: tick+46665 classId=569 serial=267 index=1318 handle=548134 name=DT_DOTAWearableItem
yasha.(*Parser).entityCreate: creating pe: tick+46665 classId=551 serial=858 index=1320 handle=1758504 name=DT_DOTABaseAbility
yasha.(*Parser).entityCreate: creating pe: tick+46665 classId=36 serial=836 index=1321 handle=1713449 name=DT_DOTA_Ability_AttributeBonus
yasha.(*Parser).entityCreate: creating pe: tick+46665 classId=569 serial=581 index=1322 handle=1191210 name=DT_DOTAWearableItem
yasha.(*Parser).entityCreate: creating pe: tick+46665 classId=569 serial=6 index=1323 handle=13611 name=DT_DOTAWearableItem
yasha.(*Parser).entityCreate: creating pe: tick+46665 classId=551 serial=386 index=1324 handle=791852 name=DT_DOTABaseAbility
yasha.(*Parser).entityCreate: creating pe: tick+46665 classId=349 serial=335 index=1339 handle=687419 name=DT_DOTA_Item
yasha.(*Parser).entityCreate: creating pe: tick+46665 classId=349 serial=491 index=1340 handle=1006908 name=DT_DOTA_Item
yasha.(*Parser).entityCreate: creating pe: tick+46665 classId=36 serial=465 index=1348 handle=953668 name=DT_DOTA_Ability_AttributeBonus
yasha.(*Parser).entityCreate: creating pe: tick+46665 classId=551 serial=180 index=1350 handle=369990 name=DT_DOTABaseAbility
yasha.(*Parser).entityCreate: creating pe: tick+46665 classId=349 serial=6 index=1353 handle=13641 name=DT_DOTA_Item
yasha.(*Parser).entityCreate: creating pe: tick+46665 classId=569 serial=508 index=1355 handle=1041739 name=DT_DOTAWearableItem
yasha.(*Parser).entityCreate: creating pe: tick+46665 classId=551 serial=721 index=1361 handle=1477969 name=DT_DOTABaseAbility
yasha.(*Parser).entityCreate: creating pe: tick+46665 classId=569 serial=595 index=1362 handle=1219922 name=DT_DOTAWearableItem
yasha.(*Parser).entityCreate: creating pe: tick+46665 classId=349 serial=703 index=1366 handle=1441110 name=DT_DOTA_Item
yasha.(*Parser).entityCreate: creating pe: tick+46665 classId=349 serial=56 index=1367 handle=116055 name=DT_DOTA_Item
yasha.(*Parser).entityCreate: creating pe: tick+46665 classId=349 serial=585 index=1368 handle=1199448 name=DT_DOTA_Item
yasha.(*Parser).entityCreate: creating pe: tick+46665 classId=514 serial=611 index=1369 handle=1252697 name=DT_DOTA_Unit_Hero_Spectre
yasha.(*Parser).entityCreate: creating pe: tick+46665 classId=551 serial=220 index=1373 handle=451933 name=DT_DOTABaseAbility
yasha.(*Parser).entityCreate: creating pe: tick+46665 classId=551 serial=85 index=1374 handle=175454 name=DT_DOTABaseAbility
yasha.(*Parser).entityCreate: creating pe: tick+46665 classId=551 serial=85 index=1375 handle=175455 name=DT_DOTABaseAbility
yasha.(*Parser).entityCreate: creating pe: tick+46665 classId=551 serial=94 index=1376 handle=193888 name=DT_DOTABaseAbility
yasha.(*Parser).entityCreate: creating pe: tick+46665 classId=551 serial=984 index=1377 handle=2016609 name=DT_DOTABaseAbility
yasha.(*Parser).entityCreate: creating pe: tick+46665 classId=36 serial=299 index=1378 handle=613730 name=DT_DOTA_Ability_AttributeBonus
yasha.(*Parser).entityCreate: creating pe: tick+46665 classId=569 serial=329 index=1379 handle=675171 name=DT_DOTAWearableItem
yasha.(*Parser).entityCreate: creating pe: tick+46665 classId=569 serial=709 index=1380 handle=1453412 name=DT_DOTAWearableItem
yasha.(*Parser).entityCreate: creating pe: tick+46665 classId=349 serial=192 index=1384 handle=394600 name=DT_DOTA_Item
yasha.(*Parser).entityCreate: creating pe: tick+46665 classId=349 serial=754 index=1385 handle=1545577 name=DT_DOTA_Item
yasha.(*Parser).entityCreate: creating pe: tick+46665 classId=514 serial=83 index=1386 handle=171370 name=DT_DOTA_Unit_Hero_Spectre
yasha.(*Parser).entityCreate: creating pe: tick+46665 classId=551 serial=758 index=1390 handle=1553774 name=DT_DOTABaseAbility
yasha.(*Parser).entityCreate: creating pe: tick+46665 classId=551 serial=736 index=1391 handle=1508719 name=DT_DOTABaseAbility
yasha.(*Parser).entityCreate: creating pe: tick+46665 classId=551 serial=357 index=1392 handle=732528 name=DT_DOTABaseAbility
yasha.(*Parser).entityCreate: creating pe: tick+46665 classId=551 serial=286 index=1393 handle=587121 name=DT_DOTABaseAbility
yasha.(*Parser).entityCreate: creating pe: tick+46665 classId=551 serial=829 index=1394 handle=1699186 name=DT_DOTABaseAbility
yasha.(*Parser).entityCreate: creating pe: tick+46665 classId=36 serial=595 index=1395 handle=1219955 name=DT_DOTA_Ability_AttributeBonus
yasha.(*Parser).entityCreate: creating pe: tick+46665 classId=569 serial=455 index=1396 handle=933236 name=DT_DOTAWearableItem
yasha.(*Parser).entityCreate: creating pe: tick+46665 classId=569 serial=18 index=1397 handle=38261 name=DT_DOTAWearableItem
yasha.(*Parser).entityCreate: creating pe: tick+46665 classId=569 serial=334 index=1400 handle=685432 name=DT_DOTAWearableItem
yasha.(*Parser).entityCreate: creating pe: tick+46665 classId=569 serial=186 index=1401 handle=382329 name=DT_DOTAWearableItem
yasha.(*Parser).entityCreate: creating pe: tick+46665 classId=551 serial=36 index=1411 handle=75139 name=DT_DOTABaseAbility
yasha.(*Parser).entityCreate: creating pe: tick+46665 classId=569 serial=614 index=1423 handle=1258895 name=DT_DOTAWearableItem
yasha.(*Parser).entityCreate: creating pe: tick+46665 classId=349 serial=891 index=1424 handle=1826192 name=DT_DOTA_Item
yasha.(*Parser).entityCreate: creating pe: tick+46665 classId=393 serial=345 index=1425 handle=707985 name=DT_DOTA_Item_Tango
yasha.(*Parser).entityCreate: creating pe: tick+46665 classId=569 serial=738 index=1451 handle=1512875 name=DT_DOTAWearableItem
yasha.(*Parser).entityCreate: creating pe: tick+46665 classId=349 serial=347 index=1454 handle=712110 name=DT_DOTA_Item
yasha.(*Parser).entityCreate: creating pe: tick+46665 classId=349 serial=682 index=1455 handle=1398191 name=DT_DOTA_Item
yasha.(*Parser).entityCreate: creating pe: tick+46665 classId=569 serial=61 index=1457 handle=126385 name=DT_DOTAWearableItem
yasha.(*Parser).entityCreate: creating pe: tick+46665 classId=349 serial=1003 index=1458 handle=2055602 name=DT_DOTA_Item
yasha.(*Parser).entityCreate: creating pe: tick+46665 classId=349 serial=289 index=1460 handle=593332 name=DT_DOTA_Item
yasha.(*Parser).entityCreate: creating pe: tick+46665 classId=569 serial=469 index=1465 handle=961977 name=DT_DOTAWearableItem
yasha.(*Parser).entityCreate: creating pe: tick+46667 classId=318 serial=413 index=1359 handle=847183 name=DT_DOTA_BaseNPC_Creep_Lane
yasha.(*Parser).entityCreate: creating pe: tick+46691 classId=318 serial=205 index=1069 handle=420909 name=DT_DOTA_BaseNPC_Creep_Lane
yasha.(*Parser).entityCreate: creating pe: tick+46693 classId=318 serial=343 index=1356 handle=703820 name=DT_DOTA_BaseNPC_Creep_Lane
yasha.(*Parser).entityCreate: creating pe: tick+46723 classId=318 serial=780 index=1473 handle=1598913 name=DT_DOTA_BaseNPC_Creep_Lane
yasha.(*Parser).entityCreate: creating pe: tick+46735 classId=318 serial=422 index=1347 handle=865603 name=DT_DOTA_BaseNPC_Creep_Lane
yasha.(*Parser).entityCreate: creating pe: tick+46781 classId=318 serial=197 index=1349 handle=404805 name=DT_DOTA_BaseNPC_Creep_Lane
yasha.(*Parser).entityCreate: creating pe: tick+46841 classId=318 serial=306 index=1399 handle=628087 name=DT_DOTA_BaseNPC_Creep_Lane
yasha.(*Parser).entityCreate: creating pe: tick+46847 classId=318 serial=17 index=540 handle=35356 name=DT_DOTA_BaseNPC_Creep_Lane
yasha.(*Parser).entityCreate: creating pe: tick+46859 classId=318 serial=470 index=1346 handle=963906 name=DT_DOTA_BaseNPC_Creep_Lane
yasha.(*Parser).entityCreate: creating pe: tick+46861 classId=349 serial=94 index=1398 handle=193910 name=DT_DOTA_Item
yasha.(*Parser).ParsePacket: !!!!!!!!!!! would leave at 889
yasha.(*Parser).entityCreate: creating pe: tick+46895 classId=318 serial=62 index=515 handle=127491 name=DT_DOTA_BaseNPC_Creep_Lane
yasha.(*Parser).entityCreate: creating pe: tick+46899 classId=318 serial=338 index=514 handle=692738 name=DT_DOTA_BaseNPC_Creep_Lane
yasha.(*Parser).entityCreate: creating pe: tick+46929 classId=318 serial=239 index=1360 handle=490832 name=DT_DOTA_BaseNPC_Creep_Lane
yasha.(*Parser).entityCreate: creating pe: tick+46937 classId=349 serial=398 index=1341 handle=816445 name=DT_DOTA_Item
yasha.(*Parser).entityCreate: creating pe: tick+46959 classId=318 serial=713 index=1333 handle=1461557 name=DT_DOTA_BaseNPC_Creep_Lane
yasha.(*Parser).entityCreate: creating pe: tick+46983 classId=318 serial=282 index=1332 handle=578868 name=DT_DOTA_BaseNPC_Creep_Lane
yasha.(*Parser).entityCreate: creating pe: tick+47027 classId=318 serial=339 index=1342 handle=695614 name=DT_DOTA_BaseNPC_Creep_Lane
yasha.(*Parser).entityCreate: creating pe: tick+47067 classId=551 serial=630 index=1351 handle=1291591 name=DT_DOTABaseAbility
yasha.(*Parser).entityCreate: creating pe: tick+47067 classId=320 serial=497 index=1358 handle=1019214 name=DT_DOTA_BaseNPC_Creep_Neutral
yasha.(*Parser).entityCreate: creating pe: tick+47075 classId=318 serial=406 index=1352 handle=832840 name=DT_DOTA_BaseNPC_Creep_Lane
yasha.(*Parser).entityCreate: creating pe: tick+47099 classId=318 serial=647 index=1345 handle=1326401 name=DT_DOTA_BaseNPC_Creep_Lane
yasha.(*Parser).entityCreate: creating pe: tick+47105 classId=318 serial=209 index=1448 handle=429480 name=DT_DOTA_BaseNPC_Creep_Lane
yasha.(*Parser).entityCreate: creating pe: tick+47207 classId=318 serial=3 index=1357 handle=7501 name=DT_DOTA_BaseNPC_Creep_Lane
yasha.(*Parser).entityCreate: creating pe: tick+47209 classId=349 serial=20 index=1338 handle=42298 name=DT_DOTA_Item
yasha.(*Parser).entityCreate: creating pe: tick+47209 classId=349 serial=611 index=1453 handle=1252781 name=DT_DOTA_Item
yasha.(*Parser).entityCreate: creating pe: tick+47253 classId=395 serial=562 index=1337 handle=1152313 name=DT_DOTA_Item_TeleportScroll
yasha.(*Parser).entityCreate: creating pe: tick+47291 classId=349 serial=345 index=1439 handle=707999 name=DT_DOTA_Item
yasha.(*Parser).entityCreate: creating pe: tick+47291 classId=349 serial=692 index=1444 handle=1418660 name=DT_DOTA_Item
yasha.(*Parser).entityCreate: creating pe: tick+47295 classId=349 serial=731 index=535 handle=1497623 name=DT_DOTA_Item
yasha.(*Parser).entityCreate: creating pe: tick+47303 classId=318 serial=320 index=534 handle=655894 name=DT_DOTA_BaseNPC_Creep_Lane
yasha.(*Parser).entityCreate: creating pe: tick+47311 classId=318 serial=997 index=1512 handle=2043368 name=DT_DOTA_BaseNPC_Creep_Lane
yasha.(*Parser).entityCreate: creating pe: tick+47375 classId=401 serial=802 index=888 handle=1643384 name=DT_DOTA_NeutralSpawner
yasha.(*Parser).entityCreate: creating pe: tick+47375 classId=401 serial=979 index=889 handle=2005881 name=DT_DOTA_NeutralSpawner
yasha.(*Parser).entityCreate: creating pe: tick+47375 classId=401 serial=562 index=892 handle=1151868 name=DT_DOTA_NeutralSpawner
yasha.(*Parser).entityCreate: creating pe: tick+47491 classId=321 serial=130 index=1445 handle=267685 name=DT_DOTA_BaseNPC_Creep_Siege
yasha.(*Parser).entityCreate: creating pe: tick+47517 classId=321 serial=593 index=1432 handle=1215896 name=DT_DOTA_BaseNPC_Creep_Siege
yasha.(*Parser).entityCreate: creating pe: tick+47521 classId=321 serial=983 index=1436 handle=2014620 name=DT_DOTA_BaseNPC_Creep_Siege
yasha.(*Parser).entityCreate: creating pe: tick+47525 classId=321 serial=146 index=1463 handle=300471 name=DT_DOTA_BaseNPC_Creep_Siege
yasha.(*Parser).entityCreate: creating pe: tick+47527 classId=321 serial=429 index=1442 handle=880034 name=DT_DOTA_BaseNPC_Creep_Siege
yasha.(*Parser).entityCreate: creating pe: tick+47547 classId=321 serial=64 index=1443 handle=132515 name=DT_DOTA_BaseNPC_Creep_Siege
yasha.(*Parser).entityCreate: creating pe: tick+47559 classId=395 serial=912 index=1433 handle=1869209 name=DT_DOTA_Item_TeleportScroll
yasha.(*Parser).entityCreate: creating pe: tick+47595 classId=318 serial=574 index=1497 handle=1177049 name=DT_DOTA_BaseNPC_Creep_Lane
yasha.(*Parser).entityCreate: creating pe: tick+47645 classId=318 serial=749 index=123 handle=1534075 name=DT_DOTA_BaseNPC_Creep_Lane
yasha.(*Parser).entityCreate: creating pe: tick+47655 classId=318 serial=862 index=1446 handle=1766822 name=DT_DOTA_BaseNPC_Creep_Lane
yasha.(*Parser).entityCreate: creating pe: tick+47661 classId=318 serial=639 index=1438 handle=1310110 name=DT_DOTA_BaseNPC_Creep_Lane
yasha.(*Parser).entityCreate: creating pe: tick+47667 classId=318 serial=251 index=1334 handle=515382 name=DT_DOTA_BaseNPC_Creep_Lane
yasha.(*Parser).entityCreate: creating pe: tick+47679 classId=378 serial=323 index=1429 handle=662933 name=DT_DOTA_Item_ObserverWard
yasha.(*Parser).entityCreate: creating pe: tick+47697 classId=318 serial=294 index=1447 handle=603559 name=DT_DOTA_BaseNPC_Creep_Lane
yasha.(*Parser).entityCreate: creating pe: tick+47705 classId=318 serial=370 index=1434 handle=759194 name=DT_DOTA_BaseNPC_Creep_Lane
yasha.(*Parser).entityCreate: creating pe: tick+47773 classId=318 serial=438 index=1335 handle=898359 name=DT_DOTA_BaseNPC_Creep_Lane
yasha.(*Parser).entityCreate: creating pe: tick+47787 classId=318 serial=822 index=1430 handle=1684886 name=DT_DOTA_BaseNPC_Creep_Lane
yasha.(*Parser).ParsePacket: !!!!!!!!!!! would leave at 887
yasha.(*Parser).entityCreate: creating pe: tick+47797 classId=318 serial=854 index=1435 handle=1750427 name=DT_DOTA_BaseNPC_Creep_Lane
yasha.(*Parser).entityCreate: creating pe: tick+47801 classId=318 serial=59 index=676 handle=121508 name=DT_DOTA_BaseNPC_Creep_Lane
yasha.(*Parser).entityCreate: creating pe: tick+47805 classId=318 serial=538 index=1441 handle=1103265 name=DT_DOTA_BaseNPC_Creep_Lane
yasha.(*Parser).entityCreate: creating pe: tick+47863 classId=318 serial=988 index=1452 handle=2024876 name=DT_DOTA_BaseNPC_Creep_Lane
yasha.(*Parser).entityCreate: creating pe: tick+47877 classId=320 serial=696 index=1480 handle=1426888 name=DT_DOTA_BaseNPC_Creep_Neutral
yasha.(*Parser).entityCreate: creating pe: tick+47901 classId=318 serial=402 index=1437 handle=824733 name=DT_DOTA_BaseNPC_Creep_Lane
yasha.(*Parser).entityCreate: creating pe: tick+47903 classId=318 serial=966 index=1488 handle=1979856 name=DT_DOTA_BaseNPC_Creep_Lane
yasha.(*Parser).entityCreate: creating pe: tick+47921 classId=318 serial=701 index=1449 handle=1437097 name=DT_DOTA_BaseNPC_Creep_Lane
yasha.(*Parser).entityCreate: creating pe: tick+47933 classId=318 serial=677 index=142 handle=1386638 name=DT_DOTA_BaseNPC_Creep_Lane
yasha.(*Parser).entityCreate: creating pe: tick+47945 classId=318 serial=955 index=155 handle=1955995 name=DT_DOTA_BaseNPC_Creep_Lane
yasha.(*Parser).entityCreate: creating pe: tick+47995 classId=349 serial=460 index=1485 handle=943565 name=DT_DOTA_Item
yasha.(*Parser).entityCreate: creating pe: tick+47997 classId=349 serial=562 index=1476 handle=1152452 name=DT_DOTA_Item
yasha.(*Parser).entityCreate: creating pe: tick+48005 classId=320 serial=768 index=1431 handle=1574295 name=DT_DOTA_BaseNPC_Creep_Neutral
yasha.(*Parser).entityCreate: creating pe: tick+48021 classId=318 serial=868 index=1478 handle=1779142 name=DT_DOTA_BaseNPC_Creep_Lane
yasha.(*Parser).entityCreate: creating pe: tick+48029 classId=318 serial=195 index=1481 handle=400841 name=DT_DOTA_BaseNPC_Creep_Lane
yasha.(*Parser).entityCreate: creating pe: tick+48041 classId=349 serial=456 index=1486 handle=935374 name=DT_DOTA_Item
yasha.(*Parser).ParsePacket: !!!!!!!!!!! would leave at 885
yasha.(*Parser).entityCreate: creating pe: tick+48053 classId=318 serial=793 index=1523 handle=1625587 name=DT_DOTA_BaseNPC_Creep_Lane
yasha.(*Parser).entityCreate: creating pe: tick+48053 classId=320 serial=10 index=1524 handle=22004 name=DT_DOTA_BaseNPC_Creep_Neutral
yasha.(*Parser).entityCreate: creating pe: tick+48069 classId=318 serial=936 index=1491 handle=1918419 name=DT_DOTA_BaseNPC_Creep_Lane
yasha.(*Parser).entityCreate: creating pe: tick+48083 classId=318 serial=15 index=1178 handle=31898 name=DT_DOTA_BaseNPC_Creep_Lane
yasha.(*Parser).entityCreate: creating pe: tick+48179 classId=318 serial=998 index=1179 handle=2045083 name=DT_DOTA_BaseNPC_Creep_Lane
yasha.(*Parser).entityCreate: creating pe: tick+48249 classId=395 serial=559 index=1177 handle=1146009 name=DT_DOTA_Item_TeleportScroll
yasha.(*Parser).entityCreate: creating pe: tick+48323 classId=316 serial=200 index=1470 handle=411070 name=DT_DOTA_BaseNPC_Creep
yasha.(*Parser).entityCreate: creating pe: tick+48323 classId=316 serial=282 index=1471 handle=579007 name=DT_DOTA_BaseNPC_Creep
yasha.(*Parser).entityCreate: creating pe: tick+48379 classId=320 serial=590 index=605 handle=1208925 name=DT_DOTA_BaseNPC_Creep_Neutral
yasha.(*Parser).entityCreate: creating pe: tick+48411 classId=318 serial=472 index=604 handle=967260 name=DT_DOTA_BaseNPC_Creep_Lane
yasha.(*Parser).entityCreate: creating pe: tick+48419 classId=318 serial=5 index=1479 handle=11719 name=DT_DOTA_BaseNPC_Creep_Lane
yasha.(*Parser).entityCreate: creating pe: tick+48423 classId=318 serial=403 index=1487 handle=826831 name=DT_DOTA_BaseNPC_Creep_Lane
yasha.(*Parser).entityCreate: creating pe: tick+48425 classId=318 serial=612 index=1490 handle=1254866 name=DT_DOTA_BaseNPC_Creep_Lane
yasha.(*Parser).entityCreate: creating pe: tick+48425 classId=318 serial=643 index=1493 handle=1318357 name=DT_DOTA_BaseNPC_Creep_Lane
yasha.(*Parser).ParsePacket: !!!!!!!!!!! would leave at 888
yasha.(*Parser).entityCreate: creating pe: tick+48463 classId=349 serial=994 index=411 handle=2036123 name=DT_DOTA_Item
yasha.(*Parser).entityCreate: creating pe: tick+48473 classId=318 serial=330 index=576 handle=676416 name=DT_DOTA_BaseNPC_Creep_Lane
yasha.(*Parser).entityCreate: creating pe: tick+48533 classId=318 serial=920 index=575 handle=1884735 name=DT_DOTA_BaseNPC_Creep_Lane
yasha.(*Parser).entityCreate: creating pe: tick+48535 classId=403 serial=845 index=1467 handle=1732027 name=DT_DOTA_NPC_Observer_Ward
yasha.(*Parser).entityCreate: creating pe: tick+48549 classId=318 serial=59 index=168 handle=121000 name=DT_DOTA_BaseNPC_Creep_Lane
yasha.(*Parser).entityCreate: creating pe: tick+48555 classId=318 serial=392 index=1499 handle=804315 name=DT_DOTA_BaseNPC_Creep_Lane
yasha.(*Parser).entityCreate: creating pe: tick+48559 classId=318 serial=924 index=1158 handle=1893510 name=DT_DOTA_BaseNPC_Creep_Lane
yasha.(*Parser).entityCreate: creating pe: tick+48559 classId=318 serial=83 index=1482 handle=171466 name=DT_DOTA_BaseNPC_Creep_Lane
yasha.(*Parser).entityCreate: creating pe: tick+48633 classId=320 serial=564 index=1509 handle=1156581 name=DT_DOTA_BaseNPC_Creep_Neutral
yasha.(*Parser).entityCreate: creating pe: tick+48633 classId=551 serial=268 index=1510 handle=550374 name=DT_DOTABaseAbility
yasha.(*Parser).entityCreate: creating pe: tick+48655 classId=318 serial=87 index=1477 handle=179653 name=DT_DOTA_BaseNPC_Creep_Lane
yasha.(*Parser).entityCreate: creating pe: tick+48659 classId=318 serial=176 index=1506 handle=361954 name=DT_DOTA_BaseNPC_Creep_Lane
yasha.(*Parser).entityCreate: creating pe: tick+48679 classId=318 serial=269 index=143 handle=551055 name=DT_DOTA_BaseNPC_Creep_Lane
yasha.(*Parser).entityCreate: creating pe: tick+48689 classId=318 serial=271 index=466 handle=555474 name=DT_DOTA_BaseNPC_Creep_Lane
yasha.(*Parser).entityCreate: creating pe: tick+48695 classId=318 serial=361 index=153 handle=739481 name=DT_DOTA_BaseNPC_Creep_Lane
yasha.(*Parser).entityCreate: creating pe: tick+48695 classId=318 serial=719 index=1469 handle=1473981 name=DT_DOTA_BaseNPC_Creep_Lane
yasha.(*Parser).entityCreate: creating pe: tick+48713 classId=349 serial=595 index=1521 handle=1220081 name=DT_DOTA_Item
yasha.(*Parser).entityCreate: creating pe: tick+48729 classId=551 serial=596 index=154 handle=1220762 name=DT_DOTABaseAbility
yasha.(*Parser).entityCreate: creating pe: tick+48729 classId=320 serial=910 index=1504 handle=1865184 name=DT_DOTA_BaseNPC_Creep_Neutral
yasha.(*Parser).entityCreate: creating pe: tick+48777 classId=318 serial=563 index=1144 handle=1154168 name=DT_DOTA_BaseNPC_Creep_Lane
yasha.(*Parser).entityCreate: creating pe: tick+48809 classId=318 serial=170 index=1518 handle=349678 name=DT_DOTA_BaseNPC_Creep_Lane
yasha.(*Parser).entityCreate: creating pe: tick+48821 classId=318 serial=972 index=1331 handle=1991987 name=DT_DOTA_BaseNPC_Creep_Lane
yasha.(*Parser).entityCreate: creating pe: tick+48829 classId=318 serial=136 index=736 handle=279264 name=DT_DOTA_BaseNPC_Creep_Lane
yasha.(*Parser).entityCreate: creating pe: tick+48829 classId=318 serial=766 index=1511 handle=1570279 name=DT_DOTA_BaseNPC_Creep_Lane
yasha.(*Parser).entityCreate: creating pe: tick+48835 classId=349 serial=92 index=124 handle=188540 name=DT_DOTA_Item
yasha.(*Parser).entityCreate: creating pe: tick+48835 classId=383 serial=274 index=469 handle=561621 name=DT_DOTA_Item_PowerTreads
yasha.(*Parser).entityCreate: creating pe: tick+48835 classId=349 serial=910 index=1285 handle=1864965 name=DT_DOTA_Item
yasha.(*Parser).entityCreate: creating pe: tick+48841 classId=318 serial=317 index=1503 handle=650719 name=DT_DOTA_BaseNPC_Creep_Lane
yasha.(*Parser).entityCreate: creating pe: tick+48853 classId=395 serial=509 index=1522 handle=1043954 name=DT_DOTA_Item_TeleportScroll
yasha.(*Parser).entityCreate: creating pe: tick+48879 classId=320 serial=189 index=1505 handle=388577 name=DT_DOTA_BaseNPC_Creep_Neutral
yasha.(*Parser).entityCreate: creating pe: tick+48879 classId=551 serial=60 index=1520 handle=124400 name=DT_DOTABaseAbility
